H:\Desktop\Github\RAFT-sintel\core\raft.py:99: FutureWarning: `torch.cuda.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cuda', args...)` instead.
  with autocast(enabled=self.args.mixed_precision):
H:\Desktop\Github\RAFT-sintel\core\raft.py:110: FutureWarning: `torch.cuda.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cuda', args...)` instead.
  with autocast(enabled=self.args.mixed_precision):
C:\ProgramData\anaconda3\envs\raft_env\lib\site-packages\torch\functional.py:534: UserWarning: torch.meshgrid: in an upcoming release, it will be required to pass the indexing argument. (Triggered internally at C:\actions-runner\_work\pytorch\pytorch\builder\windows\pytorch\aten\src\ATen\native\TensorShape.cpp:3596.)
  return _VF.meshgrid(tensors, **kwargs)  # type: ignore[attr-defined]
H:\Desktop\Github\RAFT-sintel\core\raft.py:127: FutureWarning: `torch.cuda.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cuda', args...)` instead.
  with autocast(enabled=self.args.mixed_precision):
C:\ProgramData\anaconda3\envs\raft_env\lib\site-packages\torch\optim\lr_scheduler.py:224: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
  warnings.warn(
[ 26500,  0.0000774]     0.8149,     0.9135,     0.9387,     2.2727,
[ 26600,  0.0000773]     0.8214,     0.9136,     0.9363,     2.2813,
[ 26700,  0.0000772]     0.8148,     0.9088,     0.9333,     2.3106,
[ 26800,  0.0000771]     0.8143,     0.9104,     0.9358,     2.1942,
[ 26900,  0.0000770]     0.8077,     0.9073,     0.9334,     2.3155,
[ 27000,  0.0000769]     0.8159,     0.9107,     0.9365,     2.3111,
[ 27100,  0.0000768]     0.8245,     0.9146,     0.9385,     2.2963,
[ 27200,  0.0000767]     0.8206,     0.9169,     0.9417,     1.9843,
[ 27300,  0.0000766]     0.8085,     0.9065,     0.9317,     2.5272,
[ 27400,  0.0000764]     0.8154,     0.9153,     0.9409,     1.8964,
[ 27500,  0.0000763]     0.8341,     0.9190,     0.9415,     2.0604,
[ 27600,  0.0000762]     0.8102,     0.9092,     0.9365,     2.1615,
[ 27700,  0.0000761]     0.8218,     0.9153,     0.9393,     2.1526,
[ 27800,  0.0000760]     0.8314,     0.9210,     0.9439,     1.9013,
[ 27900,  0.0000759]     0.8193,     0.9160,     0.9397,     2.2183,
[ 28000,  0.0000758]     0.8254,     0.9177,     0.9414,     1.8228,
[ 28100,  0.0000757]     0.8286,     0.9190,     0.9420,     2.2651,
[ 28200,  0.0000756]     0.8168,     0.9131,     0.9373,     2.4932,
[ 28300,  0.0000755]     0.8213,     0.9154,     0.9391,     2.3072,
[ 28400,  0.0000754]     0.8228,     0.9128,     0.9365,     2.7571,
[ 28500,  0.0000753]     0.8247,     0.9125,     0.9359,     2.2244,
[ 28600,  0.0000752]     0.8269,     0.9161,     0.9397,     2.5096,
[ 28700,  0.0000751]     0.8179,     0.9140,     0.9390,     2.2162,
[ 28800,  0.0000750]     0.8184,     0.9129,     0.9368,     2.2217,
[ 28900,  0.0000749]     0.8179,     0.9128,     0.9371,     2.1729,
[ 29000,  0.0000748]     0.8253,     0.9166,     0.9401,     2.1534,
[ 29100,  0.0000747]     0.8224,     0.9162,     0.9402,     2.0252,
[ 29200,  0.0000746]     0.8042,     0.9002,     0.9264,     2.7805,
[ 29300,  0.0000745]     0.8265,     0.9177,     0.9417,     1.9698,
[ 29400,  0.0000743]     0.8130,     0.9088,     0.9343,     2.3869,
[ 29500,  0.0000742]     0.8264,     0.9156,     0.9405,     2.0521,
[ 29600,  0.0000741]     0.8362,     0.9230,     0.9454,     1.9055,
[ 29700,  0.0000740]     0.8209,     0.9153,     0.9398,     1.9794,
[ 29800,  0.0000739]     0.8325,     0.9211,     0.9443,     1.8501,
[ 29900,  0.0000738]     0.8278,     0.9160,     0.9394,     2.1148,
[ 30000,  0.0000737]     0.8222,     0.9139,     0.9375,     2.1766,
Validation sintel_flyvis_split (clean) EPE: 1.497768, 1px: 0.855660, 3px: 0.946851, 5px: 0.966229
Validation sintel_flyvis_split (final) EPE: 2.532467, 1px: 0.815830, 3px: 0.915483, 5px: 0.940462
Validation results:
sintel_flyvis_split_clean: 1.4977675676345825
sintel_flyvis_split_final: 2.5324666500091553
[ 30100,  0.0000736]     0.8298,     0.9201,     0.9437,     1.8429,
[ 30200,  0.0000735]     0.8159,     0.9087,     0.9336,     2.4805,
[ 30300,  0.0000734]     0.8322,     0.9211,     0.9445,     1.9887,
[ 30400,  0.0000733]     0.8096,     0.9059,     0.9322,     2.2558,
[ 30500,  0.0000732]     0.8251,     0.9163,     0.9402,     2.3122,
[ 30600,  0.0000731]     0.8315,     0.9214,     0.9444,     1.8787,
[ 30700,  0.0000730]     0.8356,     0.9232,     0.9452,     1.9778,
[ 30800,  0.0000729]     0.8383,     0.9253,     0.9473,     2.0272,
[ 30900,  0.0000728]     0.8152,     0.9091,     0.9339,     2.4655,
[ 31000,  0.0000727]     0.8335,     0.9252,     0.9473,     1.8991,
[ 31100,  0.0000726]     0.8159,     0.9087,     0.9340,     2.5170,
[ 31200,  0.0000725]     0.8248,     0.9173,     0.9425,     1.9047,
[ 31300,  0.0000723]     0.8284,     0.9184,     0.9423,     2.1478,
[ 31400,  0.0000722]     0.8327,     0.9231,     0.9455,     1.9343,
[ 31500,  0.0000721]     0.8335,     0.9198,     0.9417,     2.0959,
[ 31600,  0.0000720]     0.8303,     0.9197,     0.9428,     2.0883,
[ 31700,  0.0000719]     0.8343,     0.9215,     0.9448,     1.9401,
[ 31800,  0.0000718]     0.8318,     0.9193,     0.9422,     2.0848,
[ 31900,  0.0000717]     0.8379,     0.9231,     0.9450,     2.1702,
[ 32000,  0.0000716]     0.8271,     0.9180,     0.9427,     2.1769,
[ 32100,  0.0000715]     0.8333,     0.9204,     0.9433,     1.9839,
[ 32200,  0.0000714]     0.8190,     0.9121,     0.9364,     2.3864,
[ 32300,  0.0000713]     0.8291,     0.9170,     0.9410,     2.0178,
[ 32400,  0.0000712]     0.8219,     0.9144,     0.9389,     2.2447,
[ 32500,  0.0000711]     0.8202,     0.9114,     0.9361,     2.1201,
[ 32600,  0.0000710]     0.8367,     0.9221,     0.9438,     2.0273,
[ 32700,  0.0000709]     0.8297,     0.9164,     0.9403,     2.0887,
[ 32800,  0.0000708]     0.8442,     0.9286,     0.9494,     1.8067,
[ 32900,  0.0000707]     0.8344,     0.9199,     0.9425,     2.0297,
[ 33000,  0.0000706]     0.8260,     0.9182,     0.9428,     2.0549,
[ 33100,  0.0000705]     0.8356,     0.9219,     0.9447,     1.9098,
[ 33200,  0.0000704]     0.8261,     0.9211,     0.9444,     1.9021,
[ 33300,  0.0000702]     0.8299,     0.9209,     0.9448,     1.9165,
[ 33400,  0.0000701]     0.8327,     0.9204,     0.9434,     2.0297,
[ 33500,  0.0000700]     0.8348,     0.9256,     0.9491,     1.7422,
[ 33600,  0.0000699]     0.8368,     0.9243,     0.9469,     1.7690,
[ 33700,  0.0000698]     0.8307,     0.9183,     0.9412,     2.0157,
[ 33800,  0.0000697]     0.8329,     0.9196,     0.9419,     2.0399,
[ 33900,  0.0000696]     0.8215,     0.9127,     0.9368,     2.1690,
[ 34000,  0.0000695]     0.8287,     0.9163,     0.9399,     2.1270,
[ 34100,  0.0000694]     0.8170,     0.9126,     0.9374,     2.1442,
[ 34200,  0.0000693]     0.8313,     0.9229,     0.9467,     1.9279,
[ 34300,  0.0000692]     0.8366,     0.9240,     0.9462,     1.9093,
[ 34400,  0.0000691]     0.8325,     0.9257,     0.9495,     1.5450,
[ 34500,  0.0000690]     0.8249,     0.9162,     0.9397,     2.0332,
[ 34600,  0.0000689]     0.8397,     0.9260,     0.9485,     1.6667,
[ 34700,  0.0000688]     0.8289,     0.9185,     0.9422,     1.9918,
[ 34800,  0.0000687]     0.8312,     0.9195,     0.9427,     1.9521,
[ 34900,  0.0000686]     0.8349,     0.9204,     0.9426,     2.0095,
[ 35000,  0.0000685]     0.8273,     0.9178,     0.9412,     2.2272,
Validation sintel_flyvis_split (clean) EPE: 1.507151, 1px: 0.856990, 3px: 0.946939, 5px: 0.965399
Validation sintel_flyvis_split (final) EPE: 2.434050, 1px: 0.817744, 3px: 0.916651, 5px: 0.940405
Validation results:
sintel_flyvis_split_clean: 1.5071505308151245
sintel_flyvis_split_final: 2.434049606323242
[ 35100,  0.0000684]     0.8412,     0.9230,     0.9454,     1.8459,
[ 35200,  0.0000682]     0.8310,     0.9215,     0.9452,     1.7353,
[ 35300,  0.0000681]     0.8250,     0.9169,     0.9411,     1.9841,
[ 35400,  0.0000680]     0.8390,     0.9280,     0.9504,     1.7024,
[ 35500,  0.0000679]     0.8367,     0.9254,     0.9479,     1.6939,
[ 35600,  0.0000678]     0.8304,     0.9167,     0.9410,     1.8273,
[ 35700,  0.0000677]     0.8279,     0.9186,     0.9423,     2.0707,
[ 35800,  0.0000676]     0.8135,     0.9086,     0.9353,     1.9394,
[ 35900,  0.0000675]     0.8317,     0.9196,     0.9435,     2.0063,
[ 36000,  0.0000674]     0.8365,     0.9250,     0.9469,     1.9108,
[ 36100,  0.0000673]     0.8414,     0.9275,     0.9491,     1.7271,
[ 36200,  0.0000672]     0.8294,     0.9172,     0.9405,     2.0997,
[ 36300,  0.0000671]     0.8339,     0.9226,     0.9459,     1.7015,
[ 36400,  0.0000670]     0.8456,     0.9289,     0.9503,     1.6428,
[ 36500,  0.0000669]     0.8335,     0.9204,     0.9430,     1.9269,
[ 36600,  0.0000668]     0.8407,     0.9251,     0.9470,     1.7345,
[ 36700,  0.0000667]     0.8397,     0.9238,     0.9455,     2.0664,
[ 36800,  0.0000666]     0.8229,     0.9162,     0.9416,     1.7913,
[ 36900,  0.0000665]     0.8399,     0.9263,     0.9481,     2.2811,
[ 37000,  0.0000664]     0.8318,     0.9183,     0.9425,     1.9916,
[ 37100,  0.0000662]     0.8330,     0.9189,     0.9416,     2.0546,
[ 37200,  0.0000661]     0.8334,     0.9220,     0.9445,     1.9938,
[ 37300,  0.0000660]     0.8323,     0.9207,     0.9435,     1.9738,
[ 37400,  0.0000659]     0.8417,     0.9272,     0.9480,     1.7668,
[ 37500,  0.0000658]     0.8283,     0.9167,     0.9397,     2.0844,
[ 37600,  0.0000657]     0.8336,     0.9229,     0.9454,     1.9015,
[ 37700,  0.0000656]     0.8303,     0.9219,     0.9458,     1.7267,
[ 37800,  0.0000655]     0.8296,     0.9198,     0.9433,     1.9570,
[ 37900,  0.0000654]     0.8478,     0.9316,     0.9520,     1.6155,
[ 38000,  0.0000653]     0.8339,     0.9200,     0.9437,     1.9905,
[ 38100,  0.0000652]     0.8352,     0.9216,     0.9453,     1.6596,
[ 38200,  0.0000651]     0.8414,     0.9250,     0.9461,     1.8586,
[ 38300,  0.0000650]     0.8441,     0.9296,     0.9508,     1.5089,
[ 38400,  0.0000649]     0.8371,     0.9220,     0.9447,     1.8639,
[ 38500,  0.0000648]     0.8319,     0.9182,     0.9415,     2.1250,
[ 38600,  0.0000647]     0.8344,     0.9242,     0.9468,     1.8297,
[ 38700,  0.0000646]     0.8318,     0.9230,     0.9465,     1.8488,
[ 38800,  0.0000645]     0.8386,     0.9229,     0.9459,     1.8361,
[ 38900,  0.0000644]     0.8354,     0.9238,     0.9459,     1.8011,
[ 39000,  0.0000643]     0.8277,     0.9183,     0.9418,     1.9510,
[ 39100,  0.0000641]     0.8329,     0.9160,     0.9386,     2.5448,
[ 39200,  0.0000640]     0.8400,     0.9260,     0.9484,     1.8037,
[ 39300,  0.0000639]     0.8529,     0.9310,     0.9511,     1.6419,
[ 39400,  0.0000638]     0.8289,     0.9193,     0.9435,     1.8432,
[ 39500,  0.0000637]     0.8523,     0.9332,     0.9532,     1.5816,
[ 39600,  0.0000636]     0.8359,     0.9239,     0.9472,     1.7412,
[ 39700,  0.0000635]     0.8352,     0.9189,     0.9420,     2.0764,
[ 39800,  0.0000634]     0.8145,     0.9122,     0.9371,     2.2148,
[ 39900,  0.0000633]     0.8450,     0.9257,     0.9469,     1.9501,
[ 40000,  0.0000632]     0.8332,     0.9198,     0.9434,     1.8140,
Validation sintel_flyvis_split (clean) EPE: 1.576573, 1px: 0.864823, 3px: 0.949515, 5px: 0.966967
Validation sintel_flyvis_split (final) EPE: 2.542887, 1px: 0.823694, 3px: 0.917789, 5px: 0.940450
Validation results:
sintel_flyvis_split_clean: 1.5765734910964966
sintel_flyvis_split_final: 2.542886972427368
[ 40100,  0.0000631]     0.8377,     0.9225,     0.9447,     1.9642,
[ 40200,  0.0000630]     0.8408,     0.9269,     0.9498,     1.6030,
[ 40300,  0.0000629]     0.8388,     0.9234,     0.9466,     1.8467,
[ 40400,  0.0000628]     0.8331,     0.9197,     0.9432,     1.7155,
[ 40500,  0.0000627]     0.8398,     0.9254,     0.9486,     1.7685,
[ 40600,  0.0000626]     0.8276,     0.9159,     0.9410,     1.9407,
[ 40700,  0.0000625]     0.8467,     0.9274,     0.9489,     1.6320,
[ 40800,  0.0000624]     0.8364,     0.9240,     0.9468,     1.8810,
[ 40900,  0.0000623]     0.8511,     0.9324,     0.9525,     1.6713,
[ 41000,  0.0000621]     0.8294,     0.9189,     0.9419,     1.9600,
[ 41100,  0.0000620]     0.8370,     0.9226,     0.9452,     1.8700,
[ 41200,  0.0000619]     0.8408,     0.9262,     0.9491,     1.7075,
[ 41300,  0.0000618]     0.8481,     0.9298,     0.9507,     1.5673,
[ 41400,  0.0000617]     0.8372,     0.9223,     0.9452,     1.9628,
[ 41500,  0.0000616]     0.8319,     0.9221,     0.9464,     1.6895,
[ 41600,  0.0000615]     0.8447,     0.9253,     0.9470,     1.7016,
[ 41700,  0.0000614]     0.8440,     0.9258,     0.9472,     1.7156,
[ 41800,  0.0000613]     0.8321,     0.9212,     0.9448,     1.7884,
[ 41900,  0.0000612]     0.8507,     0.9321,     0.9532,     1.4256,
[ 42000,  0.0000611]     0.8484,     0.9289,     0.9498,     1.5909,
[ 42100,  0.0000610]     0.8409,     0.9242,     0.9466,     1.6660,
[ 42200,  0.0000609]     0.8428,     0.9270,     0.9492,     1.6968,
[ 42300,  0.0000608]     0.8304,     0.9206,     0.9440,     1.8598,
[ 42400,  0.0000607]     0.8371,     0.9234,     0.9460,     1.7614,
[ 42500,  0.0000606]     0.8422,     0.9268,     0.9488,     1.8042,
[ 42600,  0.0000605]     0.8365,     0.9221,     0.9453,     1.7578,
[ 42700,  0.0000604]     0.8363,     0.9211,     0.9439,     1.9306,
[ 42800,  0.0000603]     0.8340,     0.9196,     0.9429,     1.9720,
[ 42900,  0.0000602]     0.8382,     0.9207,     0.9427,     1.8361,
[ 43000,  0.0000600]     0.8407,     0.9222,     0.9445,     1.8044,
[ 43100,  0.0000599]     0.8401,     0.9229,     0.9454,     1.8446,
[ 43200,  0.0000598]     0.8259,     0.9186,     0.9429,     1.8264,
[ 43300,  0.0000597]     0.8378,     0.9238,     0.9466,     1.7951,
[ 43400,  0.0000596]     0.8536,     0.9335,     0.9532,     1.6261,
[ 43500,  0.0000595]     0.8345,     0.9222,     0.9453,     1.7338,
[ 43600,  0.0000594]     0.8436,     0.9250,     0.9470,     1.7875,
[ 43700,  0.0000593]     0.8480,     0.9300,     0.9506,     1.5873,
[ 43800,  0.0000592]     0.8410,     0.9244,     0.9472,     1.7699,
[ 43900,  0.0000591]     0.8378,     0.9278,     0.9510,     1.5690,
[ 44000,  0.0000590]     0.8419,     0.9228,     0.9444,     2.1123,
[ 44100,  0.0000589]     0.8384,     0.9225,     0.9449,     1.9532,
[ 44200,  0.0000588]     0.8398,     0.9219,     0.9441,     1.8934,
[ 44300,  0.0000587]     0.8428,     0.9269,     0.9489,     1.7621,
[ 44400,  0.0000586]     0.8345,     0.9204,     0.9429,     1.9351,
[ 44500,  0.0000585]     0.8513,     0.9343,     0.9558,     1.3628,
[ 44600,  0.0000584]     0.8412,     0.9257,     0.9477,     1.9249,
[ 44700,  0.0000583]     0.8426,     0.9245,     0.9463,     1.8997,
[ 44800,  0.0000582]     0.8305,     0.9185,     0.9426,     1.8741,
[ 44900,  0.0000580]     0.8419,     0.9255,     0.9481,     1.7010,
[ 45000,  0.0000579]     0.8415,     0.9241,     0.9462,     2.0417,
Validation sintel_flyvis_split (clean) EPE: 1.531443, 1px: 0.868383, 3px: 0.951346, 5px: 0.968267
Validation sintel_flyvis_split (final) EPE: 2.514934, 1px: 0.827281, 3px: 0.919363, 5px: 0.941665
Validation results:
sintel_flyvis_split_clean: 1.5314429998397827
sintel_flyvis_split_final: 2.5149340629577637
[ 45100,  0.0000578]     0.8458,     0.9302,     0.9517,     1.5270,
[ 45200,  0.0000577]     0.8480,     0.9267,     0.9470,     1.8194,
[ 45300,  0.0000576]     0.8469,     0.9287,     0.9503,     1.5962,
[ 45400,  0.0000575]     0.8341,     0.9199,     0.9425,     2.1034,
[ 45500,  0.0000574]     0.8421,     0.9244,     0.9467,     1.7177,
[ 45600,  0.0000573]     0.8469,     0.9283,     0.9498,     1.7324,
[ 45700,  0.0000572]     0.8428,     0.9276,     0.9495,     1.7218,
[ 45800,  0.0000571]     0.8484,     0.9286,     0.9494,     1.8358,
[ 45900,  0.0000570]     0.8352,     0.9223,     0.9450,     1.9459,
[ 46000,  0.0000569]     0.8515,     0.9331,     0.9539,     1.5751,
[ 46100,  0.0000568]     0.8349,     0.9200,     0.9424,     1.9707,
[ 46200,  0.0000567]     0.8443,     0.9297,     0.9511,     1.6467,
[ 46300,  0.0000566]     0.8365,     0.9210,     0.9432,     1.9457,
[ 46400,  0.0000565]     0.8450,     0.9280,     0.9496,     1.6936,
[ 46500,  0.0000564]     0.8474,     0.9298,     0.9507,     1.5188,
[ 46600,  0.0000563]     0.8515,     0.9327,     0.9532,     1.4700,
[ 46700,  0.0000562]     0.8400,     0.9250,     0.9482,     1.7131,
[ 46800,  0.0000560]     0.8508,     0.9318,     0.9531,     1.4962,
[ 46900,  0.0000559]     0.8522,     0.9319,     0.9521,     1.5775,
[ 47000,  0.0000558]     0.8475,     0.9260,     0.9471,     1.7668,
[ 47100,  0.0000557]     0.8458,     0.9279,     0.9497,     1.7479,
[ 47200,  0.0000556]     0.8438,     0.9264,     0.9485,     1.7916,
[ 47300,  0.0000555]     0.8464,     0.9290,     0.9503,     1.4811,
[ 47400,  0.0000554]     0.8534,     0.9320,     0.9526,     1.4759,
[ 47500,  0.0000553]     0.8401,     0.9258,     0.9482,     1.7183,
[ 47600,  0.0000552]     0.8490,     0.9317,     0.9528,     1.4881,
[ 47700,  0.0000551]     0.8384,     0.9217,     0.9439,     1.9175,
[ 47800,  0.0000550]     0.8374,     0.9235,     0.9460,     1.7351,
[ 47900,  0.0000549]     0.8358,     0.9245,     0.9482,     1.6352,
[ 48000,  0.0000548]     0.8403,     0.9229,     0.9458,     1.7700,
[ 48100,  0.0000547]     0.8469,     0.9283,     0.9490,     1.7546,
[ 48200,  0.0000546]     0.8460,     0.9289,     0.9504,     1.4962,
[ 48300,  0.0000545]     0.8379,     0.9232,     0.9456,     1.7968,
[ 48400,  0.0000544]     0.8559,     0.9342,     0.9548,     1.4129,
[ 48500,  0.0000543]     0.8510,     0.9325,     0.9533,     1.5534,
[ 48600,  0.0000542]     0.8469,     0.9257,     0.9470,     1.7484,
[ 48700,  0.0000541]     0.8465,     0.9289,     0.9513,     1.5405,
[ 48800,  0.0000539]     0.8470,     0.9268,     0.9487,     1.6258,
[ 48900,  0.0000538]     0.8449,     0.9280,     0.9497,     1.7507,
[ 49000,  0.0000537]     0.8495,     0.9296,     0.9508,     1.5869,
[ 49100,  0.0000536]     0.8495,     0.9309,     0.9520,     1.5744,
[ 49200,  0.0000535]     0.8505,     0.9317,     0.9529,     1.6321,
[ 49300,  0.0000534]     0.8522,     0.9308,     0.9505,     1.6382,
[ 49400,  0.0000533]     0.8402,     0.9228,     0.9453,     1.9505,
[ 49500,  0.0000532]     0.8499,     0.9317,     0.9531,     1.4960,
[ 49600,  0.0000531]     0.8509,     0.9302,     0.9510,     1.6161,
[ 49700,  0.0000530]     0.8476,     0.9294,     0.9502,     1.8251,
[ 49800,  0.0000529]     0.8393,     0.9248,     0.9474,     1.7602,
[ 49900,  0.0000528]     0.8439,     0.9272,     0.9509,     1.6014,
[ 50000,  0.0000527]     0.8466,     0.9285,     0.9509,     1.5511,
Validation sintel_flyvis_split (clean) EPE: 1.508523, 1px: 0.871157, 3px: 0.952853, 5px: 0.969353
Validation sintel_flyvis_split (final) EPE: 2.418541, 1px: 0.829798, 3px: 0.921852, 5px: 0.944207
Validation results:
sintel_flyvis_split_clean: 1.508522629737854
sintel_flyvis_split_final: 2.418541193008423
[ 50100,  0.0000526]     0.8459,     0.9289,     0.9507,     1.5706,
[ 50200,  0.0000525]     0.8443,     0.9255,     0.9470,     1.7255,
[ 50300,  0.0000524]     0.8345,     0.9224,     0.9463,     1.6600,
[ 50400,  0.0000523]     0.8544,     0.9327,     0.9536,     1.4437,
[ 50500,  0.0000522]     0.8481,     0.9299,     0.9505,     1.7407,
[ 50600,  0.0000521]     0.8396,     0.9213,     0.9433,     1.7831,
[ 50700,  0.0000519]     0.8421,     0.9238,     0.9466,     1.5823,
[ 50800,  0.0000518]     0.8330,     0.9200,     0.9439,     1.7607,
[ 50900,  0.0000517]     0.8435,     0.9256,     0.9468,     2.0582,
[ 51000,  0.0000516]     0.8396,     0.9280,     0.9507,     1.5965,
[ 51100,  0.0000515]     0.8504,     0.9308,     0.9519,     1.5986,
[ 51200,  0.0000514]     0.8430,     0.9234,     0.9452,     1.8996,
[ 51300,  0.0000513]     0.8466,     0.9258,     0.9469,     1.8347,
[ 51400,  0.0000512]     0.8420,     0.9241,     0.9472,     1.6504,
[ 51500,  0.0000511]     0.8585,     0.9375,     0.9568,     1.4391,
[ 51600,  0.0000510]     0.8434,     0.9244,     0.9465,     1.7328,
[ 51700,  0.0000509]     0.8433,     0.9288,     0.9506,     1.5147,
[ 51800,  0.0000508]     0.8450,     0.9277,     0.9496,     1.4908,
[ 51900,  0.0000507]     0.8503,     0.9314,     0.9529,     1.3761,
[ 52000,  0.0000506]     0.8475,     0.9306,     0.9524,     1.5642,
[ 52100,  0.0000505]     0.8524,     0.9300,     0.9506,     1.6050,
[ 52200,  0.0000504]     0.8454,     0.9253,     0.9467,     1.8576,
[ 52300,  0.0000503]     0.8472,     0.9294,     0.9512,     1.5157,
[ 52400,  0.0000502]     0.8535,     0.9303,     0.9504,     1.7115,
[ 52500,  0.0000501]     0.8456,     0.9288,     0.9498,     1.6153,
[ 52600,  0.0000500]     0.8351,     0.9235,     0.9475,     1.6708,
[ 52700,  0.0000498]     0.8439,     0.9272,     0.9487,     1.7351,
[ 52800,  0.0000497]     0.8445,     0.9265,     0.9489,     1.6374,
[ 52900,  0.0000496]     0.8466,     0.9286,     0.9501,     1.5642,
[ 53000,  0.0000495]     0.8434,     0.9247,     0.9472,     1.6900,
[ 53100,  0.0000494]     0.8480,     0.9267,     0.9486,     1.8091,
[ 53200,  0.0000493]     0.8364,     0.9236,     0.9464,     1.7433,
[ 53300,  0.0000492]     0.8498,     0.9292,     0.9510,     1.4817,
[ 53400,  0.0000491]     0.8499,     0.9291,     0.9496,     1.6751,
[ 53500,  0.0000490]     0.8517,     0.9290,     0.9495,     1.6237,
[ 53600,  0.0000489]     0.8517,     0.9327,     0.9541,     1.5476,
[ 53700,  0.0000488]     0.8636,     0.9368,     0.9560,     1.5065,
[ 53800,  0.0000487]     0.8430,     0.9231,     0.9457,     1.6331,
[ 53900,  0.0000486]     0.8514,     0.9320,     0.9538,     1.4784,
[ 54000,  0.0000485]     0.8461,     0.9274,     0.9494,     1.6003,
[ 54100,  0.0000484]     0.8461,     0.9238,     0.9453,     1.8025,
[ 54200,  0.0000483]     0.8577,     0.9344,     0.9557,     1.3348,
[ 54300,  0.0000482]     0.8375,     0.9232,     0.9468,     1.5183,
[ 54400,  0.0000481]     0.8559,     0.9339,     0.9543,     1.4455,
[ 54500,  0.0000480]     0.8538,     0.9331,     0.9532,     1.6292,
[ 54600,  0.0000478]     0.8538,     0.9341,     0.9547,     1.4892,
[ 54700,  0.0000477]     0.8529,     0.9293,     0.9499,     1.5787,
[ 54800,  0.0000476]     0.8527,     0.9315,     0.9521,     1.5879,
[ 54900,  0.0000475]     0.8466,     0.9268,     0.9474,     1.7200,
[ 55000,  0.0000474]     0.8521,     0.9302,     0.9508,     1.5306,
Validation sintel_flyvis_split (clean) EPE: 1.286087, 1px: 0.875550, 3px: 0.954901, 5px: 0.971135
Validation sintel_flyvis_split (final) EPE: 2.355161, 1px: 0.832248, 3px: 0.924505, 5px: 0.946239
Validation results:
sintel_flyvis_split_clean: 1.2860866785049438
sintel_flyvis_split_final: 2.355161428451538
[ 55100,  0.0000473]     0.8431,     0.9246,     0.9473,     1.8844,
[ 55200,  0.0000472]     0.8564,     0.9323,     0.9523,     1.5558,
[ 55300,  0.0000471]     0.8326,     0.9220,     0.9460,     1.6304,
[ 55400,  0.0000470]     0.8546,     0.9311,     0.9525,     1.5320,
[ 55500,  0.0000469]     0.8568,     0.9330,     0.9541,     1.3734,
[ 55600,  0.0000468]     0.8487,     0.9293,     0.9508,     1.6452,
[ 55700,  0.0000467]     0.8459,     0.9275,     0.9487,     1.7317,
[ 55800,  0.0000466]     0.8459,     0.9263,     0.9481,     1.7047,
[ 55900,  0.0000465]     0.8274,     0.9155,     0.9394,     1.9960,
[ 56000,  0.0000464]     0.8472,     0.9286,     0.9505,     1.4986,
[ 56100,  0.0000463]     0.8541,     0.9322,     0.9527,     1.5674,
[ 56200,  0.0000462]     0.8515,     0.9308,     0.9512,     1.7476,
[ 56300,  0.0000461]     0.8462,     0.9269,     0.9489,     1.6590,
[ 56400,  0.0000460]     0.8400,     0.9226,     0.9442,     2.0705,
[ 56500,  0.0000458]     0.8527,     0.9306,     0.9514,     1.4848,
[ 56600,  0.0000457]     0.8327,     0.9200,     0.9446,     1.6787,
[ 56700,  0.0000456]     0.8373,     0.9217,     0.9457,     1.6510,
[ 56800,  0.0000455]     0.8453,     0.9272,     0.9489,     1.6331,
[ 56900,  0.0000454]     0.8481,     0.9274,     0.9488,     1.7173,
[ 57000,  0.0000453]     0.8517,     0.9251,     0.9456,     1.8822,
[ 57100,  0.0000452]     0.8430,     0.9258,     0.9478,     1.8930,
[ 57200,  0.0000451]     0.8480,     0.9268,     0.9500,     1.4743,
[ 57300,  0.0000450]     0.8588,     0.9355,     0.9556,     1.4292,
[ 57400,  0.0000449]     0.8519,     0.9289,     0.9489,     1.6643,
[ 57500,  0.0000448]     0.8576,     0.9357,     0.9556,     1.3244,
[ 57600,  0.0000447]     0.8481,     0.9282,     0.9490,     1.5763,
[ 57700,  0.0000446]     0.8556,     0.9348,     0.9555,     1.3728,
[ 57800,  0.0000445]     0.8502,     0.9292,     0.9494,     1.6465,
[ 57900,  0.0000444]     0.8502,     0.9309,     0.9519,     1.5442,
[ 58000,  0.0000443]     0.8447,     0.9291,     0.9511,     1.6697,
[ 58100,  0.0000442]     0.8656,     0.9395,     0.9586,     1.2425,
[ 58200,  0.0000441]     0.8356,     0.9222,     0.9458,     1.7011,
[ 58300,  0.0000440]     0.8573,     0.9348,     0.9546,     1.4904,
[ 58400,  0.0000439]     0.8469,     0.9287,     0.9501,     1.6994,
[ 58500,  0.0000437]     0.8453,     0.9268,     0.9492,     1.6779,
[ 58600,  0.0000436]     0.8468,     0.9273,     0.9495,     1.6200,
[ 58700,  0.0000435]     0.8540,     0.9331,     0.9545,     1.3107,
